Qué,Pregunta,Respuesta,Nivel CSV,Nivel en el juego
respuesta añadida,Nombra un cantante o una cantante internacional,Paul Anka,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Cyndi Lauper,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Pat Benatar,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Blondie,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Annie Lennox,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Kate Bush,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Siouxsie Sioux,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Grace Jones,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Sade,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Seal,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Simply Red,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Rick Astley,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Boy George,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Brian May,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Mark Knopfler,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Eric Clapton,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Carlos Santana,,2
respuesta añadida,Nombra un cantante o una cantante internacional,B.B. King,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Muddy Waters,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Van Morrison,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Tom Jones,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Engelbert Humperdinck,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Frankie Valli,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Barry White,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Otis Redding,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Sam Cooke,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Al Green,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Curtis Mayfield,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Bill Withers,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Smokey Robinson,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Luther Vandross,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Donna Summer,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Gloria Gaynor,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Kool & the Gang,,2
respuesta añadida,Nombra un cantante o una cantante internacional,Hope Tala,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Faye Webster,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Snail Mail,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Soccer Mommy,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Julien Baker,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Lucy Dacus,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Weyes Blood,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Angel Olsen,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Big Thief,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Men I Trust,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Arlo Parks,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Holly Humberstone,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Griff,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Cat Burns,,3
respuesta añadida,Nombra un cantante o una cantante internacional,PinkPantheress,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Nia Archives,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Shygirl,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Caroline Polachek,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Magdalena Bay,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Japanese Breakfast,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Wet Leg,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Rex Orange County,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Dominic Fike,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Still Woozy,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Wallows,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Cavetown,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Tamino,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Sam Fender,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Declan McKenna,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Gerry Cinnamon,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Fontaines D.C.,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Hania Rani,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Nils Frahm,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Ludovico Einaudi,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Yann Tiersen,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Rufus Wainwright,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Nick Cave,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Tom Waits,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Cat Power,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Feist,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Regina Spektor,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Ben Folds,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Jeff Buckley,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Elliott Smith,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Nick Drake,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Townes Van Zandt,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Jason Isbell,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Sturgill Simpson,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Tyler Childers,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Orville Peck,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Brandi Carlile,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Sierra Ferrell,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Remi Wolf,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Yves Tumor,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Arca,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Rina Sawayama,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Ethel Cain,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Mk.gee,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Fred again..,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Jamie xx,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Four Tet,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Caribou,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Kaytranada,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Peggy Gou,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Charlotte de Witte,,3
respuesta añadida,Nombra un cantante o una cantante internacional,Amelie Lens,,3
respuesta añadida,Nombra un grupo de música español,Mägo de Oz,,1
respuesta añadida,Nombra un grupo de música español,Camela,,1
respuesta añadida,Nombra un grupo de música español,Los del Río,,1
respuesta añadida,Nombra un grupo de música español,Andy y Lucas,,1
respuesta añadida,Nombra un grupo de música español,La 5ª Estación,,1
respuesta añadida,Nombra un grupo de música español,El Último de la Fila,,1
respuesta añadida,Nombra un grupo de música español,Los Planetas,,2
respuesta añadida,Nombra un grupo de música español,Taburete,,2
respuesta añadida,Nombra un grupo de música español,Los Chichos,,2
respuesta añadida,Nombra un grupo de música español,Las Ketchup,,2
respuesta añadida,Nombra un grupo de música español,Café Quijano,,2
respuesta añadida,Nombra un grupo de música español,Despistaos,,2
respuesta añadida,Nombra un grupo de música español,Pignoise,,2
respuesta añadida,Nombra un grupo de música español,Chambao,,2
respuesta añadida,Nombra un grupo de música español,Dover,,2
respuesta añadida,Nombra un grupo de música español,Los Delinqüentes,,2
respuesta añadida,Nombra un grupo de música español,Efecto Pasillo,,2
respuesta añadida,Nombra un grupo de música español,Los Chunguitos,,2
respuesta añadida,Nombra un grupo de música español,Parchís,,2
respuesta añadida,Nombra un grupo de música español,Azúcar Moreno,,2
respuesta añadida,Nombra un grupo de música español,Ketama,,2
respuesta añadida,Nombra un grupo de música español,Dvicio,,2
respuesta añadida,Nombra un grupo de música español,Nena Daconte,,2
respuesta añadida,Nombra un grupo de música español,El Sueño de Morfeo,,2
respuesta añadida,Nombra un grupo de música español,Maldita Nerea,,2
respuesta añadida,Nombra un grupo de música español,Upa Dance,,2
respuesta añadida,Nombra un grupo de música español,Ella Baila Sola,,2
respuesta añadida,Nombra un grupo de música español,Ojos de Brujo,,3
respuesta añadida,Nombra un grupo de música español,Muchachito Bombo Infierno,,3
respuesta añadida,Nombra un grupo de música español,Leño,,3
respuesta añadida,Nombra un grupo de música español,Burning,,3
respuesta añadida,Nombra un grupo de música español,Obús,,3
respuesta añadida,Nombra un grupo de música español,Medina Azahara,,3
respuesta añadida,Nombra un grupo de música español,Triana,,3
respuesta añadida,Nombra un grupo de música español,Los Brincos,,3
respuesta añadida,Nombra un grupo de música español,Los Bravos,,3
respuesta añadida,Nombra un grupo de música español,Fórmula V,,3
respuesta añadida,Nombra un grupo de música español,Mocedades,,3
respuesta añadida,Nombra un grupo de música español,Los Payasos de la Tele,,3
respuesta añadida,Nombra un grupo de música español,Tequila,,3
respuesta añadida,Nombra un grupo de música español,La Polla Records,,3
respuesta añadida,Nombra un grupo de música español,Kortatu,,3
respuesta añadida,Nombra un grupo de música español,Berri Txarrak,,3
respuesta añadida,Nombra un grupo de música español,Soziedad Alkoholika,,3
respuesta añadida,Nombra un grupo de música español,Barricada,,3
respuesta añadida,Nombra un grupo de música español,Lori Meyers,,3
respuesta añadida,Nombra un grupo de música español,Ilegales,,3
respuesta añadida,Nombra un grupo de música español,Los Rebeldes,,3
respuesta añadida,Nombra un grupo de música español,Amparanoia,,3
respuesta añadida,Nombra un grupo de música español,Violadores del Verso,,3
respuesta añadida,Nombra un grupo de música español,SFDK,,3
respuesta añadida,Nombra un grupo de música español,Pxxr Gvng,,3
respuesta añadida,Nombra un grupo de música español,Hinds,,3
respuesta añadida,Nombra un grupo de música español,Veintiuno,,3
respuesta añadida,Nombra un grupo de música español,Natos y Waor,,3
respuesta añadida,Nombra un grupo de música español,Los Manolos,,3
respuesta añadida,Nombra un grupo de música español,Siempre Así,,3
respuesta añadida,Nombra un grupo de música español,Sôber,,3
